Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code,
"W31P4Q19C0076",,"P00077","2","DCA Definitive Contract","$1,447,069.39","Sep 14, 2022","Jul 31, 2018","2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","85756","NONE","NONE OF THE ABOVE","WGB7GAKM7A68","PPLZG8J3N9D4","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"0256","H9400304D0006","3","0","DO Delivery Order","$0.00","Mar 23, 2015",,"9771","DEFENSE MICROELECTRONICS ACTIVITY (DMEA)","DEFENSE MICROELECTRONICS ACTIVITY","S","AC63","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ADVANCED DEVELOPMENT)","541330","ENGINEERING SERVICES","LONG BEACH","CA","908101835",,,"QF4VA87ST9F7","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON CORPORATE",,
"F3361596C5470",,"0","0","DCA Definitive Contract","$0.00","Nov 6, 1996",,"5700","DEPT OF THE AIR FORCE","AFRL/MLKM METALS CONTRACTING BRN","S","AD93","OTHER DEFENSE (ADVANCED)",,,"LEWISVILLE","TX","75067",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","T I/MARTIN JAVELIN JOINT VENTU",,
"W31P4Q16C0133",,"P00023","1","DCA Definitive Contract","$0.00","Nov 8, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q16C0133",,"P00017","1","DCA Definitive Contract","$2,846,838.31","Jul 18, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q16C0133",,"P00022","2","DCA Definitive Contract","$572,519.00","Aug 30, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q16C0133",,"P00025","2","DCA Definitive Contract","$20,172.51","Dec 12, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q16C0133",,"P00042","2","DCA Definitive Contract","$20,172.51","Aug 6, 2018",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"0002","W31P4Q17D0005","12","1","DO Delivery Order","$1,887,096.46","Sep 29, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q09C0376",,"P00041","2","DCA Definitive Contract","$4,169,755.00","Mar 22, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00006","1","DCA Definitive Contract","$2,148,785.95","Sep 17, 2010",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q16C0133",,"P00040","2","DCA Definitive Contract","$4,296.10","Jul 12, 2018",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q04C0092",,"P00042","1","DCA Definitive Contract","$36,634.00","Apr 27, 2005",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00099","1","DCA Definitive Contract","-$866.00","Aug 14, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00110","1","DCA Definitive Contract","-$1,345.00","Sep 26, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00022","1","DCA Definitive Contract","$1,125,790.00","Sep 16, 2004",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q19C0038",,"P00144","1","DCA Definitive Contract","$2,153,164.23","Jun 16, 2022","Aug 8, 2018","2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","R425","SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857569367","NONE","NONE OF THE ABOVE","WGB7GAKM7A68","PPLZG8J3N9D4","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q04C0092",,"P00013","1","DCA Definitive Contract","-$1.00","Jun 24, 2004",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00014","1","DCA Definitive Contract","$123,030.00","Jun 29, 2004",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00045","1","DCA Definitive Contract","$17,199.00","May 31, 2005",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00074","1","DCA Definitive Contract","$155,451.00","Feb 9, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00081","1","DCA Definitive Contract","$8,127.00","Mar 29, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"0256","H9400304D0006","2","0","DO Delivery Order","$0.00","Jul 14, 2014",,"9771","DEFENSE MICROELECTRONICS ACTIVITY (DMEA)","DEFENSE MICROELECTRONICS ACTIVITY","S","AC63","R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ADVANCED DEVELOPMENT)","541330","ENGINEERING SERVICES","LONG BEACH","CA","908101835",,,"QF4VA87ST9F7","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON CORPORATE",,
"W31P4Q04C0092",,"P00010","1","DCA Definitive Contract","$206,226.00","May 25, 2004",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00089","1","DCA Definitive Contract","$252,545.00","May 17, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00102","1","DCA Definitive Contract","$1,100.00","Aug 28, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q17D0005",,"P00011",0,"IDC Indefinite Delivery Contract","$0.00","Jun 5, 2018",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q04C0092",,"P00050","1","DCA Definitive Contract","$357,651.00","Jun 23, 2005",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00060","1","DCA Definitive Contract","$95,380.00","Sep 22, 2005",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00095","1","DCA Definitive Contract","$23,326.00","Jul 24, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00098","1","DCA Definitive Contract","$9,324.00","Aug 9, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00117","1","DCA Definitive Contract","$0.00","Dec 14, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00120","1","DCA Definitive Contract","$797,542.00","Dec 21, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00129","1","DCA Definitive Contract","$0.00","Mar 7, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00138","1","DCA Definitive Contract","$33,880.00","May 2, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"0002","W31P4Q17D0005","11","2","DO Delivery Order","$307,859.94","Sep 5, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"0004","W31P4Q17D0005","7","2","DO Delivery Order","$381,515.70","Sep 5, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q04C0092",,"0","1","DCA Definitive Contract","$0.00","Jun 23, 2004",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00132","1","DCA Definitive Contract","$50,860.00","Mar 7, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00115","1","DCA Definitive Contract","$11,370.00","Oct 31, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00122","1","DCA Definitive Contract","$0.00","Dec 21, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00124","1","DCA Definitive Contract","$412,298.00","Jan 11, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00131","1","DCA Definitive Contract","$307,149.00","Mar 19, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00133","1","DCA Definitive Contract","$30,268.00","Mar 27, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00137","1","DCA Definitive Contract","-$154,785.00","Apr 23, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00119","1","DCA Definitive Contract","$104,603.00","Dec 14, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00123","1","DCA Definitive Contract","$299,081.00","Dec 22, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00128","1","DCA Definitive Contract","$119,665.00","Feb 26, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00130","1","DCA Definitive Contract","$2,952.00","Feb 26, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00134","1","DCA Definitive Contract","$0.00","Apr 12, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00135","1","DCA Definitive Contract","$0.00","Apr 12, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00136","1","DCA Definitive Contract","$0.00","Apr 24, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00116","1","DCA Definitive Contract","$0.00","Nov 9, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00118","1","DCA Definitive Contract","$0.00","Dec 14, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00121","1","DCA Definitive Contract","$0.00","Dec 18, 2006",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00125","1","DCA Definitive Contract","$2,829.00","Jan 31, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0092",,"P00126","1","DCA Definitive Contract","$277,789.00","Feb 6, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
